PRODUCT_ID,Product_Name,Category,Price,REGION_ID,REGION_NAME,Sales_ID,SALES_Date,Quantity,Total_amount
222,Ibico Standard Transparent Covers,Office Supplies,-13.8432,43017,East,CA-2015-169397,12/24/2015,4,19.776
223,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Furniture,19.0848,43017,East,CA-2015-169397,12/24/2015,4,72.704
224,Swingline SM12-08 MicroCut Jam Free Shredder,Technology,-383.9904,43017,East,CA-2015-169397,12/24/2015,4,479.988
225,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,2.7168,43017,East,CA-2015-169397,12/24/2015,2,27.168
226,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Office Supplies,0.968,48227,Central,CA-2015-163055,8/9/2015,1,2.2
227,Bevis 36 x 72 Conference Tables,Furniture,136.939,48227,Central,CA-2015-163055,8/9/2015,5,622.45
228,Rogers Deluxe File Chest,Office Supplies,0.2198,48227,Central,CA-2015-163055,8/9/2015,1,21.98
229,Global Low Back Tilter Chair,Furniture,-28.2744,38401,South,US-2015-145436,2/28/2015,2,161.568
230,"Global Push Button Manager's Chair, Indigo",Furniture,43.8408,38401,South,US-2015-145436,2/28/2015,8,389.696
231,GBC Instant Index System for Binding Systems,Office Supplies,-12.432,28205,South,US-2014-156216,9/13/2014,7,18.648
232,Bush Advantage Collection Round Conference Table,Furniture,-102.048,33614,South,US-2017-100930,4/7/2017,2,233.86
233,Bretford Rectangular Conference Table Tops,Furniture,-248.2458,33614,South,US-2017-100930,4/7/2017,3,620.6145
234,GBC Instant Index System for Binding Systems,Office Supplies,-3.552,33614,South,US-2017-100930,4/7/2017,2,5.328
235,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,0,33614,South,US-2017-100930,4/7/2017,3,258.072
236,Logitech P710e Mobile Speakerphone,Technology,-7.7247,33614,South,US-2017-100930,4/7/2017,3,617.976
237,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,4.752,95051,West,CA-2017-160514,11/12/2017,2,10.56
238,Xerox 1957,Office Supplies,9.396,60610,Central,CA-2016-157749,6/4/2016,5,25.92
239,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,-356.728,60610,Central,CA-2016-157749,6/4/2016,5,419.68
240,Staple-based wall hangings,Furniture,-4.6752,60610,Central,CA-2016-157749,6/4/2016,3,11.688
241,PureGear Roll-On Screen Protector,Technology,11.1944,60610,Central,CA-2016-157749,6/4/2016,2,31.984
242,KI Conference Tables,Furniture,-120.513,60610,Central,CA-2016-157749,6/4/2016,5,177.225
243,Eldon 100 Class Desk Accessories,Furniture,-2.8308,60610,Central,CA-2016-157749,6/4/2016,3,4.044
244,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,1.2038,60610,Central,CA-2016-157749,6/4/2016,2,7.408
245,Global Deluxe High-Back Manager's Chair,Furniture,580.5394,55044,Central,CA-2014-131926,6/1/2014,7,2001.86
246,Safco Steel Mobile File Cart,Office Supplies,41.68,55044,Central,CA-2014-131926,6/1/2014,2,166.72
247,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,23.94,55044,Central,CA-2014-131926,6/1/2014,6,47.88
248,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,496.0725,55044,Central,CA-2014-131926,6/1/2014,5,1503.25
249,Xerox 205,Office Supplies,12.4416,55044,Central,CA-2014-131926,6/1/2014,4,25.92
250,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,28.1372,94109,West,CA-2016-154739,12/10/2016,2,321.568
251,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,3.5767,92037,West,CA-2016-145625,9/11/2016,1,7.61
252,Logitech P710e Mobile Speakerphone,Technology,636.0003,92037,West,CA-2016-145625,9/11/2016,13,3347.37
253,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,22.5624,10024,East,CA-2016-146941,12/10/2016,6,80.58
254,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,162.864,10024,East,CA-2016-146941,12/10/2016,4,361.92
255,Eldon 100 Class Desk Accessories,Furniture,-8.4924,60623,Central,US-2015-159982,11/28/2015,9,12.132
256,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,-19.5624,60623,Central,US-2015-159982,11/28/2015,2,82.368
257,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,4.044,60623,Central,US-2015-159982,11/28/2015,5,53.92
258,Logitech Mobile Speakerphone P710e - speaker phone,Technology,56.6916,60623,Central,US-2015-159982,11/28/2015,6,647.904
259,Sabrent 4-Port USB 2.0 Hub,Technology,6.9258,10009,East,CA-2017-163139,12/1/2017,3,20.37
260,Safco Industrial Shelving,Office Supplies,6.6465,10009,East,CA-2017-163139,12/1/2017,3,221.55
261,Acco 3-Hole Punch,Office Supplies,6.132,10009,East,CA-2017-163139,12/1/2017,5,17.52
262,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Office Supplies,-4.466,77506,Central,US-2017-155299,6/8/2017,2,1.624
263,Lexmark MX611dhe Monochrome Laser Printer,Technology,-509.997,77036,Central,US-2014-106992,9/19/2014,3,3059.982
264,Xerox WorkCentre 6505DN Laser Multifunction Printer,Technology,-251.9958,77036,Central,US-2014-106992,9/19/2014,7,2519.958
265,Cisco Small Business SPA 502G VoIP phone,Technology,28.7196,60610,Central,CA-2016-125318,6/6/2016,4,328.224
266,Microsoft Sculpt Comfort Mouse,Technology,35.156,94513,West,CA-2015-155040,11/10/2015,2,79.9
267,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,4.7304,27514,South,CA-2017-136826,6/16/2017,3,14.016
268,Bagged Rubber Bands,Office Supplies,0.3024,7960,East,CA-2016-111010,1/22/2016,6,7.56
269,Safco Commercial Shelving,Office Supplies,-7.4416,45231,East,US-2017-145366,12/9/2017,1,37.208
270,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,21.591,45231,East,US-2017-145366,12/9/2017,3,57.576
271,Adjustable Depth Letter/Legal Cart,Office Supplies,210.4936,94110,West,CA-2017-163979,12/28/2017,4,725.84
272,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,92.3692,94109,West,CA-2015-155334,7/30/2015,7,209.93
273,Regeneration Desk Collection,Furniture,2.3232,94109,West,CA-2015-155334,7/30/2015,3,5.28
274,Presstex Flexible Ring Binders,Office Supplies,4.095,94109,West,CA-2015-155334,7/30/2015,3,10.92
275,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,4.0572,90301,West,CA-2017-118136,9/16/2017,2,8.82
276,Newell 330,Office Supplies,1.5548,90301,West,CA-2017-118136,9/16/2017,1,5.98
277,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,4.0768,19140,East,CA-2017-132976,10/13/2017,2,11.648
278,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Office Supplies,5.9072,19140,East,CA-2017-132976,10/13/2017,4,18.176
279,Eldon Simplefile Box Office,Office Supplies,5.9712,19140,East,CA-2017-132976,10/13/2017,6,59.712
280,Avery 489,Office Supplies,8.694,19140,East,CA-2017-132976,10/13/2017,3,24.84
281,Round Ring Binders,Office Supplies,-3.432,77070,Central,US-2015-161991,9/26/2015,5,2.08
282,Bose SoundLink Bluetooth Speaker,Technology,376.11,77070,Central,US-2015-161991,9/26/2015,7,1114.4
283,"Bevis Round Bullnose 29"" High Table Top",Furniture,51.942,90004,West,CA-2015-130890,11/2/2015,5,1038.84
284,Easy-staple paper,Office Supplies,47.844,97206,West,CA-2015-130883,9/26/2015,5,141.76
285,Microsoft Arc Touch Mouse,Technology,47.96,97206,West,CA-2015-130883,9/26/2015,5,239.8
286,Xerox 216,Office Supplies,10.8864,97206,West,CA-2015-130883,9/26/2015,6,31.104
287,GBC VeloBinder Electric Binding Machine,Office Supplies,-169.372,33319,South,CA-2016-112697,12/18/2016,7,254.058
288,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,24.316,33319,South,CA-2016-112697,12/18/2016,2,194.528
289,Premier Automatic Letter Opener,Office Supplies,-204.3145,33319,South,CA-2016-112697,12/18/2016,5,961.48
290,Advantus SlideClip Paper Clips,Office Supplies,6.6836,43229,East,CA-2016-110772,11/20/2016,7,19.096
291,Avery 512,Office Supplies,6.2424,43229,East,CA-2016-110772,11/20/2016,8,18.496
292,Logitech Wireless Gaming Headset G930,Technology,54.3966,43229,East,CA-2016-110772,11/20/2016,2,255.984
293,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,-48.7032,43229,East,CA-2016-110772,11/20/2016,3,86.97
294,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,78.8592,80906,West,CA-2014-111451,12/26/2014,8,300.416
295,Global Deluxe Office Fabric Chairs,Furniture,20.1558,80906,West,CA-2014-111451,12/26/2014,3,230.352
296,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,-24.5646,80906,West,CA-2014-111451,12/26/2014,3,218.352
297,Ibico Laser Imprintable Binding System Covers,Office Supplies,-62.88,80906,West,CA-2014-111451,12/26/2014,5,78.6
298,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,9.2988,80906,West,CA-2014-111451,12/26/2014,3,27.552
299,Xerox 223,Office Supplies,15.552,7109,East,CA-2016-142545,10/28/2016,5,32.4
300,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,10.8248,7109,East,CA-2016-142545,10/28/2016,8,1082.48
301,Xerox 1939,Office Supplies,27.3168,7109,East,CA-2016-142545,10/28/2016,3,56.91
302,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,38.024,7109,East,CA-2016-142545,10/28/2016,4,77.6
303,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,6.5688,7109,East,CA-2016-142545,10/28/2016,1,14.28
304,BPI Conference Tables,Furniture,-131.445,60623,Central,US-2017-152380,11/19/2017,3,219.075
305,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,12.864,10024,East,CA-2015-144253,5/4/2015,2,26.8
306,Newell 350,Office Supplies,2.8536,48180,Central,CA-2014-130960,12/30/2014,3,9.84
307,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,20.9208,8701,East,CA-2014-111003,6/1/2014,3,45.48
308,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,83.868,8701,East,CA-2014-111003,6/1/2014,6,289.2
309,Faber Castell Col-Erase Pencils,Office Supplies,2.0049,22204,South,CA-2017-126774,4/15/2017,1,4.89
310,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,3.5948,80004,West,CA-2016-142902,9/12/2016,4,15.136
311,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,52.5114,80004,West,CA-2016-142902,9/12/2016,2,466.768
312,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,1.7136,80004,West,CA-2016-142902,9/12/2016,1,15.232
313,Avery 509,Office Supplies,2.0358,80004,West,CA-2016-142902,9/12/2016,3,6.264
314,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,37.6422,7601,East,CA-2014-120887,9/27/2014,3,87.54
315,AT&T 1070 Corded Phone,Technology,22.298,33710,South,CA-2014-167850,8/9/2014,2,178.384
316,Xerox 21,Office Supplies,5.4432,33710,South,CA-2014-167850,8/9/2014,3,15.552
317,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,8.6744,19143,East,CA-2014-164259,12/28/2014,4,99.136
318,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,24.1568,10024,East,CA-2014-164973,11/4/2014,1,135.882
319,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Technology,1995.99,10024,East,CA-2014-164973,11/4/2014,2,3991.98
320,Panasonic Kx-TS550,Technology,80.0226,10024,East,CA-2014-164973,11/4/2014,6,275.94
321,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,129.6,10024,East,CA-2014-164973,11/4/2014,4,360
322,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,13.071,10024,East,CA-2014-164973,11/4/2014,1,43.57
323,OIC Binder Clips,Office Supplies,3.58,90805,West,CA-2014-156601,9/19/2014,2,7.16
324,Ibico Laser Imprintable Binding System Covers,Office Supplies,81.744,92345,West,CA-2016-162138,4/23/2016,6,251.52
325,Logitech Wireless Headset h800,Technology,34.9965,92345,West,CA-2016-162138,4/23/2016,1,99.99
326,Telescoping Adjustable Floor Lamp,Furniture,0.9995,37130,South,CA-2017-153339,11/3/2017,1,15.992
327,Aastra 57i VoIP phone,Technology,-67.8762,19143,East,US-2016-141544,8/30/2016,3,290.898
328,"File Shuttle II and Handi-File, Black",Office Supplies,3.389,19143,East,US-2016-141544,8/30/2016,2,54.224
329,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Furniture,-258.5016,19143,East,US-2016-141544,8/30/2016,4,786.744
330,Round Specialty Laser Printer Labels,Office Supplies,33.831,19143,East,US-2016-141544,8/30/2016,10,100.24
331,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,-27.6936,19143,East,US-2016-141544,8/30/2016,6,37.764
332,AT&T 841000 Phone,Technology,-20.7,19134,East,US-2016-150147,4/25/2016,2,82.8
333,Ibico Recycled Grain-Textured Covers,Office Supplies,-13.816,19134,East,US-2016-150147,4/25/2016,2,20.724
334,Wilson Jones Custom Binder Spines & Labels,Office Supplies,-3.4272,19134,East,US-2016-150147,4/25/2016,3,4.896
335,Storex Dura Pro Binders,Office Supplies,1.6038,90045,West,CA-2015-137946,9/1/2015,1,4.752
336,Hewlett Packard LaserJet 3310 Copier,Technology,335.9944,90045,West,CA-2015-137946,9/1/2015,2,959.984
337,Avery Non-Stick Binders,Office Supplies,4.49,90045,West,CA-2015-137946,9/1/2015,4,14.368
338,Tuff Stuff Recycled Round Ring Binders,Office Supplies,2.7956,94122,West,CA-2014-129924,7/12/2014,2,7.712
339,Hon 5100 Series Wood Tables,Furniture,-17.4588,94122,West,CA-2014-129924,7/12/2014,3,698.352
340,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,2.3312,84041,West,CA-2015-128167,6/22/2015,4,4.96
341,Newell 314,Office Supplies,1.116,19140,East,CA-2014-122336,4/13/2014,4,17.856
342,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,-407.976,19140,East,CA-2014-122336,4/13/2014,10,509.97
343,Staples,Office Supplies,10.0724,19140,East,CA-2014-122336,4/13/2014,13,30.992
344,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,8.3916,19140,East,CA-2014-122336,4/13/2014,12,71.928
345,Fellowes Super Stor/Drawer,Office Supplies,-2.22,78745,Central,US-2015-120712,12/20/2015,4,88.8
346,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,4.7976,94122,West,CA-2017-169901,6/15/2017,3,47.976
347,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,3.0996,1852,East,CA-2017-134306,7/8/2017,3,7.56
348,Easy-staple paper,Office Supplies,11.5432,1852,East,CA-2017-134306,7/8/2017,2,24.56
349,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,4.1472,1852,East,CA-2017-134306,7/8/2017,2,12.96
350,Sabrent 4-Port USB 2.0 Hub,Technology,2.3086,10009,East,CA-2016-129714,9/1/2016,1,6.79
351,Xerox 1881,Office Supplies,11.5432,10009,East,CA-2016-129714,9/1/2016,2,24.56
352,Acco Hanging Data Binders,Office Supplies,1.0668,10009,East,CA-2016-129714,9/1/2016,1,3.048
353,Xerox 1881,Office Supplies,23.0864,10009,East,CA-2016-129714,9/1/2016,4,49.12
354,GBC DocuBind P400 Electric Binding System,Office Supplies,1415.4296,10009,East,CA-2016-129714,9/1/2016,4,4355.168
355,Sauder Barrister Bookcases,Furniture,-4.8588,10035,East,CA-2016-138520,4/8/2016,6,388.704
356,"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,3.7996,10035,East,CA-2016-138520,4/8/2016,2,8.26
357,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,6.9864,10035,East,CA-2016-138520,4/8/2016,4,17.04
358,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,15.824,10035,East,CA-2016-138520,4/8/2016,5,34.4
359,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,11.325,28205,South,CA-2016-130001,4/23/2016,5,36.24
360,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Office Supplies,168.4384,31907,South,CA-2017-155698,3/8/2017,8,647.84
361,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,9.936,31907,South,CA-2017-155698,3/8/2017,2,20.7
362,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,9.936,10009,East,CA-2017-144904,9/25/2017,2,20.7
363,Global Ergonomic Managers Chair,Furniture,86.8704,10009,East,CA-2017-144904,9/25/2017,3,488.646
364,Newell 333,Office Supplies,1.4456,10009,East,CA-2017-144904,9/25/2017,2,5.56
365,Eldon Wave Desk Accessories,Furniture,20.7328,10009,East,CA-2017-144904,9/25/2017,8,47.12
366,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Office Supplies,8.4784,94109,West,CA-2014-123344,9/24/2014,4,211.96
367,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Office Supplies,10.44,6040,East,CA-2016-155516,10/21/2016,4,23.2
368,Staple remover,Office Supplies,0.1472,6040,East,CA-2016-155516,10/21/2016,2,7.36
369,Pizazz Global Quick File,Office Supplies,29.3412,6040,East,CA-2016-155516,10/21/2016,7,104.79
370,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,271.4192,6040,East,CA-2016-155516,10/21/2016,4,1043.92
371,Xerox 1930,Office Supplies,9.396,78550,Central,CA-2017-104745,5/29/2017,5,25.92
372,File Shuttle I and Handi-File,Office Supplies,4.6746,78550,Central,CA-2017-104745,5/29/2017,3,53.424
373,Wilson Jones Custom Binder Spines & Labels,Office Supplies,-5.712,85705,West,US-2014-119137,7/23/2014,5,8.16
374,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,179.1888,85705,West,US-2014-119137,7/23/2014,8,1023.936
375,Newell 324,Office Supplies,0.924,85705,West,US-2014-119137,7/23/2014,1,9.24
376,Microsoft Natural Keyboard Elite,Technology,-29.94,85705,West,US-2014-119137,7/23/2014,10,479.04
377,Xerox 1960,Office Supplies,30.98,62301,Central,US-2016-134656,9/28/2016,4,99.136
378,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,-297.6848,2038,East,US-2017-134481,8/27/2017,7,1488.424
379,Holmes Odor Grabber,Office Supplies,-20.3322,77095,Central,CA-2015-130792,4/28/2015,3,8.652
380,Akro-Mils 12-Gallon Tote,Office Supplies,2.6811,77095,Central,CA-2015-130792,4/28/2015,3,23.832
381,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,-18.8728,77095,Central,CA-2015-130792,4/28/2015,4,12.176
382,Southworth Structures Collection,Office Supplies,25.48,94109,West,CA-2016-134775,10/28/2016,7,50.96
383,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,17.3376,94109,West,CA-2016-134775,10/28/2016,3,49.536
384,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,8.799,48180,Central,CA-2015-125395,6/26/2015,2,41.9
385,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,-157.0095,33024,South,US-2015-168935,11/27/2015,3,375.4575
386,Logitech Media Keyboard K200,Technology,-1.0497,33024,South,US-2015-168935,11/27/2015,3,83.976
387,Lexmark MarkNet N8150 Wireless Print Server,Technology,-337.638,19140,East,CA-2015-122756,12/3/2015,4,482.34
388,3M Hangers With Command Adhesive,Furniture,0.777,19140,East,CA-2015-122756,12/3/2015,1,2.96
389,Crayola Colored Pencils,Office Supplies,0.4264,45231,East,CA-2014-115973,11/24/2014,1,2.624
390,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,7.884,10009,East,CA-2017-101798,12/11/2017,4,23.36
391,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,13.5932,10009,East,CA-2017-101798,12/11/2017,2,39.98
392,Nortel Meridian M3904 Professional Digital phone,Technology,27.7182,98198,West,US-2014-135972,9/21/2014,2,246.384
393,Canon PC1080F Personal Copier,Technology,701.9883,98198,West,US-2014-135972,9/21/2014,3,1799.97
394,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,-20.5623,61604,Central,US-2014-134971,6/7/2014,3,12.462
395,Tuf-Vin Binders,Office Supplies,25.5798,89115,West,CA-2017-102946,6/30/2017,3,75.792
396,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,9.4924,2886,East,CA-2017-165603,10/17/2017,2,49.96
397,Xerox 1958,Office Supplies,6.2208,2886,East,CA-2017-165603,10/17/2017,2,12.96
398,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,21.036,49201,Central,CA-2015-122259,10/31/2015,4,70.12
399,Super Decoflex Portable Personal File,Office Supplies,3.5952,77036,Central,CA-2016-108987,9/8/2016,3,35.952
400,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,-317.1528,77036,Central,CA-2016-108987,9/8/2016,4,2396.2656
401,"Contico 72""H Heavy-Duty Storage System",Office Supplies,-32.784,77036,Central,CA-2016-108987,9/8/2016,4,131.136
402,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,0.7198,77036,Central,CA-2016-108987,9/8/2016,2,57.584
403,Xerox 1974,Office Supplies,3.4684,33180,South,CA-2014-113166,12/24/2014,2,9.568
404,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,9.768,28403,South,CA-2014-155208,4/16/2014,6,39.072
405,Staple holder,Office Supplies,9.6957,10024,East,CA-2017-117933,12/24/2017,3,35.91
406,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,37.7895,94110,West,CA-2017-117457,12/8/2017,5,179.95
407,Sharp AL-1530CS Digital Copier,Technology,434.9913,94110,West,CA-2017-117457,12/8/2017,3,1199.976
408,"Wirebound Message Book, 4 per Page",Office Supplies,13.3035,94110,West,CA-2017-117457,12/8/2017,5,27.15
409,"Bevis Round Conference Table Top, X-Base",Furniture,-112.9527,94110,West,CA-2017-117457,12/8/2017,7,1004.024
410,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,4.6464,94110,West,CA-2017-117457,12/8/2017,1,9.68
411,Self-Adhesive Removable Labels,Office Supplies,13.608,94110,West,CA-2017-117457,12/8/2017,9,28.35
412,Xerox 1908,Office Supplies,27.4302,94110,West,CA-2017-117457,12/8/2017,1,55.98
413,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,31.4548,94110,West,CA-2017-117457,12/8/2017,13,1336.829
414,Novimex High-Tech Fabric Mesh Task Chair,Furniture,-18.4548,94110,West,CA-2017-117457,12/8/2017,2,113.568
415,Xerox 191,Office Supplies,65.7342,98105,West,CA-2017-142636,11/3/2017,7,139.86
416,Global Deluxe Office Fabric Chairs,Furniture,26.8744,98105,West,CA-2017-142636,11/3/2017,4,307.136
417,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,25.8984,92646,West,CA-2017-122105,6/24/2017,8,95.92
418,Bevis Steel Folding Chairs,Furniture,38.38,90004,West,CA-2016-148796,4/14/2016,5,383.8
419,Xerox 1987,Office Supplies,2.8322,40475,South,CA-2017-154816,11/6/2017,1,5.78
420,American Pencil,Office Supplies,2.7028,90045,West,CA-2017-110478,3/4/2017,4,9.32
421,"White Envelopes, White Envelopes with Clear Poly Window",Office Supplies,7.015,90045,West,CA-2017-110478,3/4/2017,1,15.25
422,KeyTronic 6101 Series - Keyboard - Black,Technology,56.5662,80027,West,CA-2014-142048,6/22/2014,6,196.752
423,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,14.7056,1841,East,CA-2017-125388,10/19/2017,4,56.56
424,Crate-A-Files,Office Supplies,8.502,1841,East,CA-2017-125388,10/19/2017,3,32.7
425,Hon Multipurpose Stacking Arm Chairs,Furniture,225.264,39212,South,CA-2017-155705,8/21/2017,4,866.4
426,Coloredge Poster Frame,Furniture,11.076,48187,Central,CA-2017-149160,11/23/2017,2,28.4
427,GBC VeloBinder Manual Binding System,Office Supplies,138.2016,48187,Central,CA-2017-149160,11/23/2017,8,287.92
428,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Technology,30.0957,10801,East,CA-2014-101476,9/12/2014,1,69.99
429,Design Ebony Sketching Pencil,Office Supplies,0.5004,78207,Central,CA-2017-152275,10/1/2017,6,6.672
430,GBC ProClick 150 Presentation Binding System,Office Supplies,-145.3508,28052,South,US-2016-123750,4/15/2016,2,189.588
431,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,76.6395,28052,South,US-2016-123750,4/15/2016,7,408.744
432,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,54.7425,28052,South,US-2016-123750,4/15/2016,5,291.96
433,Woodgrain Magazine Files by Perma,Office Supplies,-0.7748,28052,South,US-2016-123750,4/15/2016,2,4.768
434,Letter Size Cart,Office Supplies,207.147,1852,East,CA-2016-127369,6/6/2016,5,714.3
435,Insertable Tab Post Binder Dividers,Office Supplies,-3.6892,32216,South,US-2014-150574,12/19/2014,2,4.812
436,Belkin QODE FastFit Bluetooth Keyboard,Technology,-18.585,32216,South,US-2014-150574,12/19/2014,5,247.8
437,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Technology,43.1991,60623,Central,CA-2016-147375,6/12/2016,3,1007.979
438,Xerox 1908,Office Supplies,113.6394,60623,Central,CA-2016-147375,6/12/2016,7,313.488
439,Xerox 1897,Office Supplies,11.5536,77070,Central,CA-2017-130043,9/15/2017,8,31.872
440,Global Deluxe Steno Chair,Furniture,2.3094,10024,East,CA-2017-157252,1/20/2017,3,207.846
441,Aluminum Document Frame,Furniture,3.666,48227,Central,CA-2016-115756,9/5/2016,1,12.22
442,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,23.3928,48227,Central,CA-2016-115756,9/5/2016,3,194.94
443,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,20.5755,48227,Central,CA-2016-115756,9/5/2016,3,70.95
444,"Xerox Color Copier Paper, 11"" x 17"", Ream",Office Supplies,42.0256,48227,Central,CA-2016-115756,9/5/2016,4,91.36
445,Office Star - Ergonomically Designed Knee Chair,Furniture,29.1528,48227,Central,CA-2016-115756,9/5/2016,3,242.94
446,Avery 520,Office Supplies,10.584,48227,Central,CA-2016-115756,9/5/2016,7,22.05
447,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,1.3677,47201,Central,CA-2017-154214,3/20/2017,1,2.91
448,Newell 345,Office Supplies,15.4752,13021,East,CA-2016-166674,4/1/2016,3,59.52
449,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,9.7164,13021,East,CA-2016-166674,4/1/2016,3,161.94
